Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
162003,62003,23.14263254472,60.19405699275,509826121415701888,0.7303,1.415,-1.371,-0.351,12.489943,0.002777,12.622133,0.002867,12.21419,0.003832,,,0.407944,0.132191,0.275753,,15004.0,6099.2163,7.7142,2770.183,6.407,,0.4998171,B      
176610,76610,9.97759028394,64.8277369741,527104847867853312,0.4061,3.011,-2.984,-0.408,14.1284,0.002761,14.557664,0.00289,13.510598,0.003831,,,1.047066,0.429264,0.617802,,12090.8,2153.4766,2.4096,132.76805,3.207,,0.8657341,B      
184741,84741,294.53530171464,19.95243566511,1825361723620698880,0.1952,5.045,-2.801,-4.196,15.172895,0.002792,15.822788,0.00365,14.371042,0.003981,,,1.451746,0.649894,0.801852,,11059.9,3087.6094,3.21,146.89964,3.151,0.24,0.49245328,B      
16316,16316,12.41408255475,62.18064785193,427543245338414592,1.3025,4.973,-3.984,-2.977,12.431645,0.002762,12.753786,0.002834,11.942168,0.003801,11.726157,0.017726,0.811618,0.322141,0.489477,,7600.7,713.2722,1.796,11.150153,1.713,0.984,0.5110829,A      
171686,71686,26.08006267941,65.44379530254,519067967623350144,0.1899,1.305,-1.29,-0.2,15.95014,0.002778,16.41241,0.004087,15.304931,0.004057,,,1.10748,0.462271,0.645209,,10004.2,3420.6125,1.9567,38.18055,2.378,0.265,0.7918778,B      
137598,37598,7.14102815892,62.51160451511,430554223575204096,0.3867,4.02,-3.685,-1.606,12.514246,0.002761,12.660329,0.002841,12.245972,0.003801,,,0.414357,0.146083,0.268274,,15286.2,3073.63,3.8145,445.9981,4.449,,0.60802513,B      
146025,46025,35.52243090219,56.68722002492,458303010841993344,0.4068,1.358,-0.545,-1.244,14.006051,0.002778,14.191111,0.002897,13.683582,0.003833,,,0.507528,0.18506,0.322469,,10485.8,2744.2346,2.282,40.67038,2.459,,0.5407867,B      
119674,19674,56.804686492,46.46822967537,245218000970306304,0.2485,1.797,1.361,-1.173,13.984987,0.00278,14.14772,0.002947,13.695205,0.00386,,,0.452516,0.162733,0.289783,,10292.2,3058.53,2.4737,83.115555,2.755,0.318,0.5302267,B      
97327,97327,104.2967557663,1.88234004331,3114158779199210496,1.8155,7.062,-4.902,5.084,10.05766,0.002779,10.119597,0.002852,9.936589,0.003794,9.874194,0.007059,0.183007,0.061936,0.121071,,8580.0,689.3177,2.8936,26.130518,2.088,0.632,0.50776017,A      
438,438,61.68286720864,24.50006282998,66050176040465152,0.6723,4.317,2.383,-3.599,14.063115,0.002763,14.401799,0.003027,13.54788,0.003846,13.287362,0.115827,0.853919,0.338684,0.515235,,7456.8,1380.4156,1.7223,8.683449,1.625,0.989,0.5281069,A      
112292,12292,74.21295668548,42.11335895486,201932770803446144,0.1404,0.685,0.513,-0.454,14.82405,0.002769,15.190714,0.003077,14.265107,0.003918,,,0.925607,0.366664,0.558943,,9693.5,3343.9705,2.8871,195.55818,3.165,0.302,0.3105489,B      
158376,58376,33.12119014241,58.34851576169,506719489973822848,0.362,1.184,-1.178,-0.119,13.487324,0.002766,13.7356,0.002882,13.079531,0.003802,,,0.65607,0.248277,0.407793,,9612.5,3289.193,4.125,79.94607,2.684,0.395,0.41017932,B      
165240,65240,28.30181666405,62.29945902023,511735839973558016,0.0148,1.395,-1.392,-0.078,16.343386,0.00279,16.894594,0.00435,15.59251,0.004304,,,1.302084,0.551209,0.750876,,10229.5,5282.6895,2.9811,89.04985,2.793,0.324,0.46933293,B      
61936,61936,303.17857918325,45.16055661968,2081609780382768896,3.1368,3.805,3.621,1.168,8.708801,0.002772,8.749671,0.002844,8.609752,0.003797,8.553631,0.006718,0.139919,0.04087,0.09905,,9810.3,305.5226,2.1306,42.62347,2.398,0.347,0.78134,A      
4410,4410,88.11475554296,45.28281660598,196866801039069056,1.2603,7.908,1.725,-7.717,9.735438,0.00277,9.840155,0.002856,9.528832,0.003798,9.426381,0.015782,0.311323,0.104716,0.206607,,9363.0,841.5313,4.4473,120.232735,2.91,0.368,0.42993417,A      
10638,10638,19.35872057382,32.28903700693,310708177690343424,1.2025,3.945,-3.925,-0.389,11.294555,0.002787,11.435834,0.002869,11.038169,0.003797,10.935404,0.017425,0.397665,0.141279,0.256386,,7627.4,831.2887,2.5021,17.50878,1.873,0.997,0.45041588,A      
131157,31157,7.99688211118,54.25225631108,418068822364613632,0.4801,3.476,-3.128,-1.515,12.167317,0.002761,12.246224,0.002827,12.01043,0.00379,11.908087,0.01916,0.235794,0.078907,0.156887,,11467.0,2743.9001,3.9777,132.2222,3.13,0.208,0.48907763,B      
78260,78260,106.02637676181,-21.46621998378,2928932713930062592,1.0264,2.517,0.325,-2.496,11.546845,0.002772,11.626204,0.00281,11.384429,0.003794,11.289923,0.027115,0.241775,0.079358,0.162416,,8920.0,942.546,2.064,24.480774,2.093,0.493,0.6146984,A      
57950,57950,307.32708989572,36.78243533733,2057737252635041792,1.0765,12.262,-5.344,-11.036,12.188303,0.002766,12.348768,0.00286,11.913242,0.003814,11.79633,0.02981,0.435526,0.160465,0.275061,,8535.4,995.2872,1.9365,16.293339,1.929,0.428,0.6549117,A      
121595,21595,71.30848923596,45.22577420145,253017008741968640,0.312,1.332,-0.388,-1.275,15.642445,0.002783,16.118824,0.004538,14.974159,0.004111,,,1.144665,0.476379,0.668285,,10251.3,4896.031,3.3436,115.908936,2.94,0.311,0.45489663,B      
128159,28159,75.22835907381,58.34968531825,283791304113008000,1.2378,0.977,-0.463,0.861,11.7183,0.002766,11.941999,0.002824,11.342152,0.003792,11.168887,0.008809,0.599847,0.223699,0.376148,,9735.7,847.4976,2.218,35.240177,2.315,0.316,0.7472286,B      
122020,22020,71.31627134728,46.65994143493,254082435509568384,0.3452,1.067,-0.482,-0.952,15.433286,0.002786,15.824502,0.003465,14.850537,0.004116,,,0.973965,0.391216,0.582748,,10390.1,3742.2537,2.4077,68.64025,2.669,0.301,0.52331424,B      
162332,62332,25.04951143483,60.97955895674,509930441886926592,0.2024,1.778,-1.61,-0.756,14.947122,0.002766,15.269034,0.00296,14.441557,0.003893,,,0.827477,0.321913,0.505565,,11303.3,6701.4976,4.4062,119.60851,3.05,0.226,0.5312977,B      
47343,47343,336.77297627924,48.36007851089,1987465024965911168,1.264,8.053,-7.731,-2.256,12.414861,0.002762,12.633202,0.002856,12.057777,0.003793,11.874847,0.022265,0.575424,0.218341,0.357083,,7175.7,805.2438,1.7315,7.0363517,1.555,0.975,0.51357096,A      
132546,32546,9.0162189348,60.30621970613,425587828329408768,0.4368,1.306,-1.142,-0.632,12.304006,0.002761,12.45578,0.002834,12.032749,0.003799,,,0.423031,0.151774,0.271256,,11641.3,2371.6328,3.7495,204.84909,3.41,0.202,0.5341006,B      
110170,10170,74.39056657438,40.11898933892,200032604253718656,0.1044,0.842,0.395,-0.743,17.482544,0.002899,18.038935,0.013902,16.748787,0.007891,,,1.290148,0.556391,0.733757,,9713.0,3029.405,1.0504,8.828728,,,0.8092291,B      
51022,51022,340.28771240796,57.70372328939,2007303066597816576,2.3266,8.254,-1.768,-8.062,10.503475,0.002767,10.663174,0.002813,10.220922,0.003795,10.107211,0.010661,0.442252,0.159698,0.282554,,8431.3,428.9618,1.8413,15.6718235,1.892,0.562,0.58554757,A      
146593,46593,36.18324227061,57.13304913566,458398359114715392,1.0721,4.369,0.933,-4.268,11.899896,0.002812,11.942627,0.007529,11.315651,0.011713,,,0.626976,0.042731,0.584245,,14854.2,984.6396,1.9246,133.68568,,,1.122443,B      
168270,68270,37.87941482319,62.68359611743,514031311016754560,0.0182,0.901,-0.155,-0.887,17.581316,0.002848,18.281143,0.011534,16.725582,0.008882,,,1.555561,0.699827,0.855734,,9718.3,2564.0415,1.0464,8.75613,,,0.7759488,B      
55900,55900,290.77449175852,31.66062683407,2039777451747841024,3.7264,11.764,-0.702,-11.743,8.100841,0.002775,8.180511,0.002842,7.91941,0.003801,7.837429,0.004887,0.2611,0.07967,0.18143,,9961.3,287.3593,2.9555,69.25488,2.634,0.361,0.6267688,A      
67323,67323,327.26420859954,54.90683127189,2173968099977081344,1.0648,2.808,2.691,-0.805,12.795022,0.002761,13.239987,0.003038,12.171707,0.003821,11.892196,0.025616,1.06828,0.444965,0.623315,,6845.0,1007.9571,2.8215,15.170776,1.793,1.266,0.16851805,A      
64104,64104,294.16995205852,50.16108780275,2135109091305984000,1.0285,5.37,-1.211,-5.232,12.09167,0.002768,12.245532,0.002901,11.820594,0.003851,11.710549,0.011311,0.424938,0.153862,0.271076,,7560.0,911.6385,1.9202,11.577935,1.72,1.046,0.5181858,A      
34318,34318,194.06229347019,29.62783931541,1464206307426555648,3.9128,5.677,5.194,2.291,9.317872,0.002772,9.435192,0.003017,9.091968,0.003805,8.985482,0.007637,0.343225,0.11732,0.225904,,7437.4,257.6594,1.8408,9.144492,1.638,1.047,0.5103828,A      
91202,91202,107.52145103561,-4.9487180275,3059382930973992576,0.834,1.853,-1.844,-0.183,11.831258,0.002765,11.936942,0.002939,11.631831,0.003812,11.542674,0.024086,0.305111,0.105684,0.199427,,9618.3,1037.9836,2.0252,38.821182,2.339,0.379,0.72100085,A      
71938,71938,341.57284849253,66.82696043828,2212662942111997568,0.5497,2.565,-2.256,-1.221,14.810918,0.002767,15.467628,0.003147,14.015557,0.003834,13.678509,0.095091,1.45207,0.65671,0.795361,,8489.8,1846.0956,2.5167,27.358465,2.105,0.645,0.5944322,A      
104481,4481,80.65307806027,38.02657894224,187514256353218816,0.102,0.636,0.141,-0.621,16.839437,0.002896,17.278788,0.008417,16.218859,0.007077,,,1.059929,0.43935,0.620579,,9693.0,3746.0789,1.4394,15.019814,,,0.72241807,B      
10235,10235,78.96062509446,57.74297765114,280193358469643776,1.7293,2.938,-0.146,-2.934,12.046829,0.002766,12.429119,0.002918,11.489237,0.003807,11.238959,0.008961,0.939882,0.38229,0.557592,,8522.0,526.9219,1.6615,15.422901,1.889,0.534,0.7210886,A      
154113,54113,59.98436967732,55.96724971285,468716107507934208,0.1891,0.197,-0.196,-0.022,16.16226,0.002787,16.569818,0.004103,15.572527,0.00426,,,0.997292,0.407558,0.589733,,15016.7,3485.055,1.356,86.09326,,,1.2969978,B      
106737,6737,83.42618973349,39.12064801497,190547259177955840,0.2035,1.018,0.211,-0.996,16.658037,0.002872,17.057705,0.005988,16.084482,0.005696,,,0.973223,0.399668,0.573555,,9753.1,3161.835,1.2039,11.417337,,,0.6845533,B      
83388,83388,113.65774718728,-17.61095751061,3027065702950783232,2.6432,10.768,-5.264,-9.393,10.85147,0.002764,11.067654,0.002835,10.486035,0.003792,10.318249,0.028533,0.581618,0.216184,0.365435,,7203.1,374.0067,1.6638,6.395973,1.519,1.037,0.51985717,A      
15170,15170,3.47235966414,53.54572991866,420006711604448000,1.2255,11.886,-10.356,-5.834,11.206066,0.002789,11.338794,0.00291,10.964099,0.003815,10.847351,0.010536,0.374695,0.132728,0.241967,,8969.8,757.468,2.1629,30.25734,2.179,0.521,0.6108671,A      
40021,40021,310.50986180184,31.31196658207,1862427566225761792,4.8312,26.795,20.317,17.469,7.004092,0.002771,7.005028,0.002862,6.968496,0.003811,6.935288,0.004657,0.036532,0.000936,0.035596,,9679.1,208.874,3.0797,73.89217,2.646,0.395,0.41862643,A      
102561,2561,82.60440723072,34.70214364585,183030821596584832,-0.4708,3.715,0.676,-3.653,12.296568,0.002902,12.418047,0.002907,12.03036,0.00385,,,0.387687,0.121479,0.266208,,14163.4,2715.6729,3.7845,,,,,B      
53443,53443,292.13911696454,26.95750780057,2025669922998369536,1.6137,6.392,1.523,-6.208,11.997598,0.00276,12.305829,0.002864,11.521808,0.00379,11.315701,0.008769,0.784021,0.308231,0.47579,,8602.1,652.5346,1.871,15.410439,1.904,0.441,0.60943556,A      
167318,67318,24.01657461536,64.10235925509,512925099241661312,0.1547,1.78,-1.759,-0.271,17.223063,0.002858,17.836037,0.007831,16.472752,0.005823,,,1.363285,0.612974,0.750311,,9657.6,3366.819,1.3647,15.078946,,,0.72564906,B      
121673,21673,71.28269110905,45.51879141639,253224266683564672,0.5079,2.131,1.038,-1.861,14.194789,0.002773,14.781202,0.00333,13.440665,0.003874,,,1.340537,0.586413,0.754124,,9868.2,2185.304,3.4657,74.6768,2.664,0.37,0.4244074,B      
69397,69397,320.06376598204,59.79852499444,2191487482036419072,1.1099,2.601,2.088,1.552,12.048308,0.00276,12.311571,0.002831,11.625604,0.003795,11.449832,0.010316,0.685967,0.263263,0.422705,,6487.3,923.8317,2.6952,20.027096,1.94,0.872,0.29749104,A      
83386,83386,113.43368690126,-17.75950227793,3027057804514371200,1.2315,5.965,-5.575,2.124,11.80648,0.00276,12.027997,0.002837,11.443294,0.0038,11.294813,0.009191,0.584703,0.221517,0.363187,,7125.1,750.0519,2.1468,10.867487,1.674,1.333,0.4829736,A      
122238,22238,73.31516753259,46.28836460332,254619645722274048,0.2458,0.554,-0.001,-0.554,16.157372,0.002793,16.544945,0.005208,15.588002,0.004257,,,0.956943,0.387573,0.569369,,9977.2,4041.8262,1.8912,36.906742,2.357,0.265,0.5310637,B      
180207,80207,250.31866063363,36.41425915211,1328034090135479936,0.0774,4.311,-3.529,-2.477,16.51804,0.002845,16.467634,0.004079,16.645412,0.006234,,,-0.177778,-0.050406,-0.127373,,14075.2,15757.675,1.8904,136.98387,,,1.1435874,B      
150988,50988,42.62978233702,61.80360385669,464994776043740544,0.1791,0.878,-0.805,-0.349,15.960046,0.002778,16.348122,0.00344,15.377453,0.004278,,,0.970669,0.388076,0.582593,,9732.3,4716.507,2.457,49.59399,2.454,0.386,0.47959203,B      
1921,1921,60.71689761628,26.63490763218,163312184358808448,3.2316,19.349,18.948,-3.919,10.311432,0.002764,10.571039,0.002803,9.88571,0.003785,9.707252,0.009434,0.685329,0.259607,0.425722,,7498.9,322.9411,2.0183,13.091048,1.809,0.633,0.52025914,A      
168186,68186,35.10641380454,63.33118128479,513971731233313024,0.1278,1.483,-1.415,0.447,16.370514,0.002808,16.76468,0.003816,15.773887,0.004394,,,0.990794,0.394167,0.596627,,11314.7,4470.892,1.8141,50.337185,2.648,,0.6605201,B      
34220,34220,269.59674522078,60.13674033297,1423129515086982656,1.5786,4.106,3.173,2.607,10.07912,0.002781,10.183006,0.002867,9.886024,0.003797,9.817342,0.005381,0.296982,0.103887,0.193095,,7827.5,605.0247,2.8725,30.844755,2.119,0.81,0.4253709,A      
157062,57062,28.34225141689,56.77531580007,504926667545627392,0.2879,2.591,-1.67,1.981,13.883403,0.002778,13.980721,0.002871,13.70165,0.003815,,,0.279071,0.097318,0.181753,,12220.8,3647.1072,2.4091,92.0295,3.052,,0.68946654,B      
114143,14143,72.27287710821,43.60420535513,204558404572026496,0.2377,1.276,0.036,-1.275,13.934196,0.002777,14.138449,0.003033,13.568816,0.003833,,,0.569633,0.204253,0.365379,,17296.3,5980.7456,4.1272,528.4979,5.055,,0.7207158,B      
175631,75631,20.48286005451,64.92134731551,524865658078637184,0.2778,2.286,-2.262,0.332,15.526396,0.002772,15.965828,0.003327,14.897278,0.003954,,,1.06855,0.439432,0.629118,,10025.0,5518.103,3.7458,50.51732,2.506,0.292,0.4376821,B      
149325,49325,45.26546710461,58.94511181823,461291380360932224,0.4299,0.312,0.311,0.031,14.34756,0.002921,14.832058,0.00339,13.610255,0.004369,,,1.221803,0.484498,0.737305,,10193.7,3109.5684,4.1029,165.17863,3.16,0.286,0.45296305,B      
31003,31003,95.77089021154,38.01994232022,955246012767199872,1.0499,2.651,-0.158,-2.647,12.98793,0.002995,13.236485,0.002886,12.550019,0.003817,12.44124,0.047126,0.686465,0.248554,0.437911,,7283.3,1087.135,1.9272,6.8752975,1.549,0.952,0.52333933,A      
155442,55442,56.52658576227,58.51890566086,473179678038396672,0.0824,0.312,-0.118,0.289,15.733489,0.002776,16.149101,0.003814,15.123164,0.004055,,,1.025937,0.415612,0.610325,,9844.5,6000.3496,3.6337,116.55243,2.917,0.342,0.419781,B      
75595,75595,351.73353624987,1.25517855366,2645537646306946688,20.3154,129.52,87.005,-95.945,4.915504,0.002929,4.929165,0.003085,4.88062,0.005276,4.883201,0.008052,0.048546,0.013661,0.034884,,9089.0,50.1127,1.9119,22.449623,2.078,0.389,0.7373042,A      
17631,17631,46.03407708766,49.37124611572,439257510938740864,0.9843,6.68,2.954,-5.991,11.936865,0.002765,12.227029,0.002843,11.481681,0.003788,11.267936,0.03892,0.745348,0.290164,0.455184,,8591.8,1072.3519,3.0344,38.765762,2.258,0.617,0.5207358,A      
74839,74839,309.4846329904,78.92776174472,2291119796900307968,1.0436,8.012,-5.155,-6.133,11.950493,0.002764,12.14498,0.002869,11.61875,0.003798,11.446617,0.012054,0.52623,0.194487,0.331743,,8151.2,925.4286,2.221,19.674788,1.948,0.773,0.50127,A      
142400,42400,57.82041580392,56.11341719948,445546511292234880,0.2581,0.478,0.466,-0.107,15.988192,0.002786,16.826403,0.004377,15.071819,0.004038,,,1.754583,0.838211,0.916372,,10496.9,2648.8657,2.4867,69.9668,2.692,0.282,0.5417711,B      
113095,13095,71.17723016511,40.22908442625,202860616880700416,1.0102,4.353,0.969,-4.243,12.031142,0.002765,12.235092,0.002871,11.682736,0.003805,11.533767,0.017218,0.552356,0.20395,0.348406,,10113.5,871.4214,1.9027,41.300632,2.408,0.284,0.65247935,B      
17361,17361,47.85997639768,49.79511642363,436630674579971200,1.2805,8.875,7.217,-5.166,10.840908,0.002767,11.159688,0.002828,10.330989,0.003792,10.111975,0.008397,0.828699,0.31878,0.509919,1.5532,7181.6,693.7321,3.7858,41.229057,2.218,0.828,0.34201914,A      
170351,70351,39.85410359433,64.11270724563,515696418297176576,2.4375,1.239,-0.197,-1.223,14.176147,0.003391,14.652953,0.003028,13.33088,0.003904,,,1.322073,0.476807,0.845266,,9895.6,4331.3105,7.1583,4.836838,,,0.3395801,B      
27200,27200,4.54478774621,79.13556346561,564561979204954368,0.7257,5.34,-3.819,-3.733,12.576121,0.002765,12.854337,0.002872,12.148201,0.003803,11.966864,0.021854,0.706136,0.278215,0.42792,1.5822,6840.1,1153.3767,2.639,17.42329,1.843,1.282,0.3618758,A      
58854,58854,301.98176562069,37.95639148776,2061619555176516864,1.4789,8.709,3.143,-8.122,12.206336,0.002762,12.46358,0.002852,11.795992,0.003804,11.611943,0.011603,0.667588,0.257244,0.410344,,7406.3,674.4858,1.6481,7.4206676,1.579,0.886,0.622748,A      
12821,12821,9.70728132879,46.27469684023,388416986618476288,1.9255,4.739,3.302,-3.399,9.413976,0.002768,9.448873,0.00281,9.326815,0.003793,9.276283,0.010518,0.122058,0.034897,0.087161,,9637.8,502.1234,2.5803,55.957386,2.502,0.409,0.5556651,A      
139659,39659,1.89606591941,62.9307497028,431507500157767808,0.1791,1.873,-1.805,-0.498,15.776313,0.002776,16.127237,0.003617,15.233845,0.004196,,,0.893393,0.350925,0.542468,,9877.5,5556.039,2.9333,75.38802,2.669,0.371,0.4565616,B      
113755,13755,69.60873399315,41.79889764674,203963774938029568,0.4378,0.195,0.187,0.056,15.359092,0.002809,15.655101,0.003361,14.745653,0.003909,,,0.909448,0.296009,0.613439,,10073.3,3646.7268,2.3786,53.59018,2.522,0.328,0.47380966,B      
169573,69573,32.44967972201,63.64576174719,514962150689776768,0.6212,0.285,-0.283,-0.029,13.876316,0.002831,14.163474,0.003025,13.374815,0.003949,,,0.788659,0.287158,0.501501,,10338.9,2265.5234,2.5811,31.215357,2.375,,0.5139975,B      
102858,2858,83.19627832426,36.37383781695,183436270805154560,0.4376,2.014,-0.123,-2.01,14.182198,0.002778,14.47283,0.003273,13.700866,0.003883,,,0.771964,0.290632,0.481332,,10413.7,3541.5403,3.4022,44.812492,2.489,0.204,0.45447564,B      
102986,2986,81.09323161583,35.44624392872,183702283898412544,0.691,3.044,1.824,-2.438,11.086416,0.002828,11.170723,0.003116,10.90103,0.003888,,,0.269693,0.084307,0.185387,,12750.1,1727.0359,4.0133,248.05373,3.661,,0.53624713,B      
56100,56100,288.97563891095,33.1208793581,2043200334531697792,0.4309,2.869,0.369,-2.845,14.202975,0.002789,14.414533,0.003001,13.852318,0.00386,13.798146,0.130638,0.562215,0.211557,0.350657,,7422.4,2860.2295,2.5908,10.9385,1.698,1.064,0.4604733,A      
163280,63280,19.04432409567,61.27752743761,510552387508189056,0.3807,1.107,-1.104,0.072,13.497855,0.002762,13.911704,0.002902,12.896393,0.003808,,,1.015311,0.413849,0.601462,,12626.6,2777.445,3.9945,296.7292,3.765,,0.51994795,B      
183409,83409,300.25921982383,21.03592618026,1823790418409396480,0.9031,6.427,-0.678,-6.391,11.754483,0.002769,11.840427,0.002855,11.586626,0.003807,,,0.253801,0.085944,0.167857,,9671.2,1098.4542,2.1513,33.63347,2.289,0.325,0.589726,B      
68520,68520,308.3989606229,52.88461871292,2181658775801637504,0.4151,12.175,-8.86,-8.351,14.044878,0.002848,14.454863,0.00391,13.452496,0.00469,13.137298,0.127854,1.002367,0.409985,0.592382,,7111.0,2859.603,4.1405,25.468796,2.013,1.013,0.3209651,A      
147015,47015,35.31224618811,57.37144576698,458461065639117568,0.4171,1.372,-0.7,-1.18,12.781731,0.002769,12.98449,0.002884,12.432291,0.003809,,,0.552199,0.20276,0.34944,,13199.3,2706.9402,3.5969,259.53195,3.755,,0.58750385,B      
38197,38197,306.08986237083,24.09440050333,1831236959661908608,1.2201,4.092,3.83,1.44,12.252357,0.002762,12.420478,0.002843,11.967733,0.003804,11.827915,0.021974,0.452744,0.168121,0.284623,,7242.2,743.9731,1.5489,7.613251,1.596,0.781,0.5288798,A      
181082,81082,182.32244174526,60.76609699305,1582135423496553600,0.9794,12.648,8.115,-9.702,12.480114,0.004169,12.506008,0.011165,12.233417,0.012728,,,0.272592,0.025894,0.246697,,12198.8,1166.6403,1.4583,31.377312,,,1.0138496,B      
107063,7063,84.06450848179,39.58064801438,190937856385013632,0.7122,1.49,0.431,-1.426,11.924082,0.002768,12.01326,0.002891,11.744087,0.003801,,,0.269173,0.089178,0.179995,,12723.1,1717.2441,2.7345,105.33059,3.191,,0.6057345,B      
